Review ID,Airline Name,Overall_Rating,Review_Title,Review_Date,Review Date,Verified,Review,Aircraft,Type Of Traveller,Seat Type,Route,Date Flown,Seat Comfort,Cabin Staff Service,Food_Beverages,Ground Service,Inflight Entertainment,Wifi_Connectivity,Value For Money,Recommended,IATA CODE,tokenized_review,sentiment_score,sentiment_label
4047,Allegiant Air,1,"""I do not recommend this airline""",2023-03-26,26th March 2023,True,"  Horrible experience, I flew with my wife and 3 children, The flight was set to board at 6:15 and it didnâ€™t. Then once boarded it took about an hour to fly out. When we finally flew out everything was fine until the pilot flew into a storm and did not even warn the passengers or flight attendants who were in the aisle selling beverages with the cart. The Turbulence was horrible and out of nowhere the plane dropped several feet in the air with passengers scared to death and screaming. My children had a horrible scary experience, the pilot finally tells everyone he is in a storm and to buckle up that if he has to descend and land he will but for now buckle up and stay in your seats the flight attendants had to run back to there seats and secure the drink cart. Very horrible trip. I do not recommend this airline to anyone. ",,Family Leisure,Economy Class,Orlando to Allentown,3/1/2023,1.0,1.0,,1.0,1.0,1.0,1.0,no,G4,"['horrible', 'experience', 'fly', 'wife', 'child', 'flight', 'set', 'board', 'board', 'take', 'hour', 'fly', 'finally', 'fly', 'everything', 'fine', 'pilot', 'fly', 'storm', 'even', 'warn', 'passenger', 'flight', 'attendant', 'aisle', 'sell', 'beverage', 'cart', 'turbulence', 'horrible', 'nowhere', 'plane', 'drop', 'several', 'foot', 'air', 'passenger', 'scar', 'death', 'scream', 'child', 'horrible', 'scary', 'experience', 'pilot', 'finally', 'tell', 'everyone', 'storm', 'buckle', 'descend', 'land', 'buckle', 'stay', 'seat', 'flight', 'attendant', 'run', 'back', 'seats', 'secure', 'drink', 'cart', 'horrible', 'trip', 'recommend', 'airline', 'anyone']",-0.27309761904761903,Negative
4048,Allegiant Air,1,"""the worst I have ever experienced""",2023-03-26,26th March 2023,True," This flight was the worst I have ever experienced in my entire life, my children were scared to death, it was super late to board and fly out. The pilot gave no warning of an upcoming storm and while the flight attendants were out giving drinks the entire plane dropped several feet and the people on the plane screamed in fear. My baby woke up scared to death and my two other children yelled. They continued to fly in the storm instead of go around it and put us all in danger. Do not fly Allegiant.",,Family Leisure,Economy Class,Orlando Sanford to Allentown ,3/1/2023,1.0,1.0,,1.0,1.0,1.0,1.0,no,G4,"['flight', 'bad', 'ever', 'experience', 'entire', 'life', 'child', 'scar', 'death', 'super', 'late', 'board', 'fly', 'pilot', 'give', 'warn', 'upcoming', 'storm', 'flight', 'attendant', 'give', 'drink', 'entire', 'plane', 'drop', 'several', 'foot', 'people', 'plane', 'scream', 'fear', 'baby', 'wake', 'scar', 'death', 'two', 'child', 'yell', 'continue', 'fly', 'storm', 'instead', 'go', 'around', 'put', 'u', 'danger', 'fly', 'allegiant']",-0.24867444444444448,Negative
4049,Allegiant Air,1,"""the most unreliable airline""",2023-03-23,23rd March 2023,True," Allegiant Air is absolutely horrible - they leave people stranded all the time - twice now they have cancelled my flight from West Palm Beach to Minneapolis in the month of March, 2023! They are the most unreliable airline that I have ever flown - do not trust them at all - they will cancel your flight less than two hours before you are to leave and for no reason at all - they never respond to emails, phone calls (after being on hold for 4 hours), or Facebook Messenger! They need help - some other airline needs to buy them now!",,Business,Economy Class,West Palm Beach to Minneapolis,3/1/2023,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,G4,"['allegiant', 'air', 'absolutely', 'horrible', 'leave', 'people', 'strand', 'time', 'twice', 'cancel', 'flight', 'west', 'palm', 'beach', 'minneapolis', 'month', 'march', 'unreliable', 'airline', 'ever', 'fly', 'trust', 'cancel', 'flight', 'less', 'two', 'hour', 'leave', 'reason', 'never', 'respond', 'email', 'phone', 'call', 'hold', 'hour', 'facebook', 'messenger', 'need', 'help', 'airline', 'need', 'buy']",-0.34410277777777776,Negative
4050,Allegiant Air,1,"""Cheap Rude Airline""",2023-03-23,23rd March 2023,False,"  Cheap Rude Airline. When they cancel for maintenance or weather. ""They do strand you."" They will not help you get home. They might give you a voucher to fly again for a portion. (If you can get a hold of them). Cost me $800 for 2 people to get home when they canceled the flight for maintenance. Originally cost $200ish round trip. One year prior, they did the same to us. Cost us an extra $400 then. Different airport. Will never fly again. Was offered $10.00 refund for our flight home this time. Ask to talk to a supervisor, and they will say no, take it leave, or they will hang up the call was their response.",,Family Leisure,Economy Class,Des Moines to Newark,3/1/2023,3.0,3.0,1.0,1.0,,,1.0,no,G4,"['cheap', 'rude', 'airline', 'cancel', 'maintenance', 'weather', 'strand', 'help', 'get', 'home', 'might', 'give', 'voucher', 'fly', 'portion', 'get', 'hold', 'cost', 'people', 'get', 'home', 'cancel', 'flight', 'maintenance', 'originally', 'cost', 'round', 'trip', 'one', 'year', 'prior', 'u', 'cost', 'u', 'extra', 'different', 'airport', 'never', 'fly', 'offer', 'refund', 'flight', 'home', 'time', 'ask', 'talk', 'supervisor', 'say', 'take', 'leave', 'hang', 'call', 'response']",-0.029292857142857145,Neutral
4051,Allegiant Air,2,"""shorted us $15 on the refund""",2023-03-16,16th March 2023,False,"  We've been using Allegiant Air for a while now. We recently booked two flights and it automatically upgraded us to some weird bundle, which resulted in almost a $200 up charge. Naturally, we cancelled and rebooked. The only problem was that we used some of our points to book the first time. Not only did we not get our points back, they shorted us $15 on the refund. We waited for hours on the phone to talk with someone. Never even got through. Very annoying.",,Couple Leisure,Economy Class,Provo to Mesa,12/1/2022,1.0,3.0,2.0,2.0,,,3.0,no,G4,"['use', 'allegiant', 'air', 'recently', 'book', 'two', 'flight', 'automatically', 'upgrade', 'u', 'weird', 'bundle', 'result', 'almost', 'charge', 'naturally', 'cancel', 'rebooked', 'problem', 'use', 'point', 'book', 'first', 'time', 'get', 'point', 'back', 'short', 'u', 'refund', 'wait', 'hour', 'phone', 'talk', 'someone', 'never', 'even', 'get', 'annoy']",-0.144525,Negative
4052,Allegiant Air,1,"""Minimal space for seating""",2023-03-16,16th March 2023,False,"  Don't fly with this airline unless you want to be 1-3 hours late. The flight to and from were both delayed 1-2 hours. The flight arrivals were 1 hour late and you spend another hour sitting in the plane waiting for it to start moving. Minimal space for seating, smallest tray tables I've seen on any flight, and they will charge you for beverages or food/snacks. They offer no in flight entertainment. Do yourself a favor and spend a little more money for a much better airline.",,Couple Leisure,Economy Class,Florida to Utah,3/1/2023,1.0,2.0,1.0,1.0,1.0,,1.0,no,G4,"['fly', 'airline', 'unless', 'want', 'hour', 'late', 'flight', 'delay', 'hour', 'flight', 'arrival', 'hour', 'late', 'spend', 'another', 'hour', 'sit', 'plane', 'wait', 'start', 'move', 'minimal', 'space', 'seat', 'small', 'tray', 'table', 'see', 'flight', 'charge', 'beverage', 'offer', 'flight', 'entertainment', 'favor', 'spend', 'little', 'money', 'much', 'well', 'airline']",0.0671361111111111,Positive
4053,Allegiant Air,1,"""absolute worst experience""",2023-03-14,14th March 2023,True,  I absolutely hate Allegiant. Our flight has been delayed traveling both ways. I have been delayed for hours now and still no notification (email or text) that the flight was delayed. The absolute worst experience I have ever had flying.,,Couple Leisure,Economy Class,Destin to Grand Rapids ,3/1/2023,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,G4,"['absolutely', 'hate', 'allegiant', 'flight', 'delay', 'travel', 'way', 'delay', 'hour', 'still', 'notification', 'email', 'text', 'flight', 'delay', 'absolute', 'bad', 'experience', 'ever', 'fly']",-0.4093875,Negative
4054,Allegiant Air,1,"""Iâ€™ll forever be grateful for them""",2023-03-11,11th March 2023,True,  I was recently on an Allegiant flight from Asheville NC to Minneapolis MN (Flight 237). I was feeling nauseous after 45 minutes into the flight so I got up to use the restroom in the rear of the plane. Once I got to the back i became extremely dizzy and I blacked out. I could hear people talking to me but I couldnâ€™t see anything. The Allegiant flight attendants acted fast to put an oxygen mask on me and laid me down on the floor. I believe two nurses were on my flight too who checked my pulse and blood pressure. I wish I knew their names so I could thank them for jumping up to make sure I was ok. Very scary moment for me but everyone who helped me made sure I was comfortable as I came back to and Iâ€™ll forever be grateful for them.,,Solo Leisure,Economy Class,Asheville to Minneapolis ,3/1/2023,5.0,5.0,2.0,5.0,,,5.0,yes,G4,"['recently', 'allegiant', 'flight', 'asheville', 'nc', 'minneapolis', 'mn', 'flight', 'feel', 'nauseous', 'minute', 'flight', 'get', 'use', 'restroom', 'rear', 'plane', 'get', 'back', 'become', 'extremely', 'dizzy', 'blacked', 'could', 'hear', 'people', 'talk', 'see', 'anything', 'allegiant', 'flight', 'attendant', 'act', 'fast', 'put', 'oxygen', 'mask', 'laid', 'floor', 'believe', 'two', 'nurse', 'flight', 'check', 'pulse', 'blood', 'pressure', 'wish', 'know', 'name', 'could', 'thank', 'jump', 'make', 'sure', 'ok', 'scary', 'moment', 'everyone', 'help', 'make', 'sure', 'comfortable', 'come', 'back', 'forever', 'grateful']",0.11115763888888888,Positive
4055,Allegiant Air,1,"""This is unacceptable!""",2023-03-10,10th March 2023,True," Allegiant is the absolute worst airline. My boarding pass said to to board at 7.20 am and to be there 2 hours prior. Showed up on time, waited for over an hour and no Allegiant employee ever showed up to check myself and my bags in. This is unacceptable! This was supposed to be a surprise birthday trip for my elderly grandmother and this companies lack of compassion for its clientele has ruined it! This is a weekend I will never get back!",,Couple Leisure,Economy Class,"Memphis to Orlando, Florida",11/1/2022,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,G4,"['allegiant', 'absolute', 'bad', 'airline', 'board', 'pas', 'say', 'board', 'hour', 'prior', 'show', 'time', 'wait', 'hour', 'allegiant', 'employee', 'ever', 'show', 'check', 'bag', 'unacceptable', 'supposed', 'surprise', 'birthday', 'trip', 'elderly', 'grandmother', 'company', 'lack', 'compassion', 'clientele', 'ruin', 'weekend', 'never', 'get', 'back']",-0.16510833333333333,Negative
4056,Allegiant Air,1,"""having computer issues""",2023-03-05,5th March 2023,False," Been on vacation to Punta Cana. Get to the airport and check in at 10:30 am for a 1:00 pm flight home. Sat on the plane for 2 hours while they explain to us that they're having computer issues. After 2 hours they make us all disembark from the plane and haven't given us a status, just keep pushing the time out. First time ever flying with this airline, will be the last. I'd be willing to fly the Three Stooges airline if there eas such a thing, before ever flying Allegiant again.",,Couple Leisure,Economy Class,Punta Cana to Cincinnati,3/1/2023,1.0,1.0,1.0,1.0,,,1.0,no,G4,"['vacation', 'punta', 'cana', 'get', 'airport', 'check', 'pm', 'flight', 'home', 'sit', 'plane', 'hour', 'explain', 'u', 'computer', 'issue', 'hour', 'make', 'u', 'disembark', 'plane', 'give', 'u', 'status', 'keep', 'push', 'time', 'first', 'time', 'ever', 'fly', 'airline', 'last', 'willing', 'fly', 'three', 'stooge', 'airline', 'ea', 'thing', 'ever', 'fly', 'allegiant']",0.03958333333333334,Neutral
4057,Allegiant Air,1,"""non-existent customer service""",2023-03-03,3rd March 2023,False,"  I am pretty sure that the Allegiant Air executives do not care to read or to pay attention to the reviews of their airline - for them, the revenue and the profit is the most important. Not the passengers. Not the service. I was scheduled to fly from Harrisburg, PA, to Ft. Lauderdale, FL on March 2nd - Allegiant flight #507 leaving at 6:26pm. Without any notifications or warnings, the flight has been re-scheduled 8 times for the departure at 10:45pm (more than 4 hrs delay). At the same time, there was NO ONE from the airline at the gate to convey/explain the delay or to communicate any related information. I've tried to chat with the customer service via the website but to no avail (""sorry, our agents are not currently available""), tried calling the customer service - waited for 1.5 hrs to no avail either. Overall, it is an ultra low cost airline (although I paid a pretty hefty price for a one way ticket - the same as on United Airlines in opposite direction) with a non-existent customer service and the lack of responsibilities. If you are enjoying spending long-long hours being delayed and arriving in the middle of night (2-3am instead of 9pm), having ""zero"" customer service - yes, choose Allegiant Air!",,Business,Economy Class,Harrisburg to Ft Lauderdale,3/1/2023,1.0,,,1.0,,,1.0,no,G4,"['pretty', 'sure', 'allegiant', 'air', 'executive', 'care', 'read', 'pay', 'attention', 'review', 'airline', 'revenue', 'profit', 'important', 'passenger', 'service', 'schedule', 'fly', 'harrisburg', 'pa', 'lauderdale', 'fl', 'march', 'allegiant', 'flight', 'leave', 'without', 'notification', 'warning', 'flight', 'time', 'departure', 'hrs', 'delay', 'time', 'one', 'airline', 'gate', 'delay', 'communicate', 'relate', 'information', 'try', 'chat', 'customer', 'service', 'via', 'website', 'avail', 'sorry', 'agent', 'currently', 'available', 'try', 'call', 'customer', 'service', 'wait', 'hrs', 'avail', 'either', 'overall', 'ultra', 'low', 'cost', 'airline', 'although', 'pay', 'pretty', 'hefty', 'price', 'one', 'way', 'ticket', 'unite', 'airline', 'opposite', 'direction', 'customer', 'service', 'lack', 'responsibility', 'enjoy', 'spending', 'hour', 'delay', 'arrive', 'middle', 'night', 'instead', 'zero', 'customer', 'service', 'yes', 'choose', 'allegiant', 'air']",0.08065,Positive
